boliga_id;address1;address2;zipcode;list_price;living_area;lot_area;rooms;floors;construction_date;energy_rating;taxes_pr_month;bsmnt_area;station_dist_km;created_date;market_days;url;gmaps
1684964;Ajax Alle 7; 2650 Hvidovre;2650;3095000.0;73.0;848.0;3.0;0.0;1944.0;E;4114.0;33.0;;2020-07-19 00:00:00;203;https://www.boliga.dk/bolig/1684964;https://maps.google.com/?q=55.628005,12.479589
1684433;Husmandsvej 6; 2630 Taastrup;2630;2795000.0;122.0;970.0;6.0;0.0;1927.0;F;3616.0;82.0;;2020-07-17 00:00:00;205;https://www.boliga.dk/bolig/1684433;https://maps.google.com/?q=55.278242,11.507582
1683627;Nyvangen 26; 2750 Ballerup;2750;4995000.0;215.0;994.0;6.0;0.0;1903.0;D;4753.0;15.0;;2020-07-15 00:00:00;207;https://www.boliga.dk/bolig/1683627;https://maps.google.com/?q=55.738562,12.351962
1683636;Grundtmannsvej 9; 2970 Hørsholm;2970;5195000.0;179.0;1021.0;6.0;0.0;1974.0;D;6028.0;0.0;;2020-07-15 00:00:00;207;https://www.boliga.dk/bolig/1683636;https://maps.google.com/?q=55.895406,12.493842
1683426;Tovesvej 24; Søllerød;2850;9995000.0;128.0;2599.0;5.0;0.0;1952.0;D;14413.0;84.0;;2020-07-15 00:00:00;207;https://www.boliga.dk/bolig/1683426;https://maps.google.com/?q=55.339865,11.14484
1683737;Attemosevej 29; Søllerød;2840;25000000.0;388.0;2043.0;8.0;0.0;1900.0;D;15939.0;205.0;;2020-07-15 00:00:00;207;https://www.boliga.dk/bolig/1683737;https://maps.google.com/?q=55.813022,12.508569
1683336;Toftevej 6; 2840 Holte;2840;7500000.0;241.0;1182.0;8.0;0.0;1948.0;D;8957.0;56.0;;2020-07-14 00:00:00;208;https://www.boliga.dk/bolig/1683336;https://maps.google.com/?q=55.206949,10.223183
1682570;Dalsø Park 62; 3500 Værløse;3500;5495000.0;146.0;603.0;5.0;0.0;1980.0;C;5203.0;0.0;1.92;2020-07-10 00:00:00;212;https://www.boliga.dk/bolig/1682570;https://maps.google.com/?q=55.781655,12.34287
1681972;Kikhanebakken 72; Gl Holte;2840;5995000.0;179.0;1242.0;6.0;0.0;1974.0;F;7624.0;81.0;;2020-07-09 00:00:00;213;https://www.boliga.dk/bolig/1681972;https://maps.google.com/?q=55.824711,12.520851
1681460;Frederiksborgvej 111; 3500 Værløse;3500;3595000.0;146.0;897.0;5.0;0.0;1945.0;D;2181.0;80.0;5.45;2020-07-08 00:00:00;214;https://www.boliga.dk/bolig/1681460;https://maps.google.com/?q=55.8310003,12.3591779
1679127;Egebjerg Alle 8; 2900 Hellerup;2900;16950000.0;275.0;1382.0;8.0;0.0;1902.0;B;8578.0;113.0;;2020-07-02 00:00:00;220;https://www.boliga.dk/bolig/1679127;https://maps.google.com/?q=55.738112,12.559458
1678532;Byledet 3; 2820 Gentofte;2820;4995000.0;110.0;1086.0;4.0;0.0;1930.0;E;5187.0;64.0;;2020-07-01 00:00:00;221;https://www.boliga.dk/bolig/1678532;https://maps.google.com/?q=55.748059,12.527177
1679030;Høsterkøbvej 43; 2970 Hørsholm;2970;10995000.0;309.0;2544.0;10.0;0.0;1900.0;C;12190.0;15.0;;2020-07-01 00:00:00;221;https://www.boliga.dk/bolig/1679030;https://maps.google.com/?q=55.855867,12.479541
1677978;Bygaden 35; 2625 Vallensbæk;2625;4295000.0;231.0;1024.0;7.0;0.0;1913.0;D;5777.0;0.0;;2020-06-29 00:00:00;223;https://www.boliga.dk/bolig/1677978;https://maps.google.com/?q=55.767759,11.804701
1677769;Egevej 2; 3400 Hillerød;3400;3995000.0;100.0;720.0;3.0;0.0;1963.0;D;3472.0;83.0;;2020-06-28 00:00:00;224;https://www.boliga.dk/bolig/1677769;https://maps.google.com/?q=54.902233,9.70131
1675839;Sehesteds Alle 1; 3520 Farum;3520;10200000.0;180.0;1705.0;7.0;0.0;1917.0;D;7973.0;90.0;;2020-06-23 00:00:00;229;https://www.boliga.dk/bolig/1675839;https://maps.google.com/?q=55.807021,12.378373
1675755;Frøhaven 20; Kraghave;2630;4095000.0;160.0;1000.0;6.0;0.0;2001.0;A10;2841.0;0.0;;2020-06-22 00:00:00;230;https://www.boliga.dk/bolig/1675755;https://maps.google.com/?q=55.871915,9.918959
1675635;Ahornvej 7A; 2630 Taastrup;2630;4495000.0;152.0;685.0;6.0;0.0;1923.0;C;3521.0;0.0;;2020-06-22 00:00:00;230;https://www.boliga.dk/bolig/1675635;https://maps.google.com/?q=55.650924,12.298669
1675560;Lyngbyvej 369; 2820 Gentofte;2820;6695000.0;261.0;787.0;7.0;0.0;1949.0;E;4058.0;151.0;;2020-06-22 00:00:00;230;https://www.boliga.dk/bolig/1675560;https://maps.google.com/?q=55.7097652,12.5613179
1675444;Rugtoften 14; 2880 Bagsværd;2880;3995000.0;90.0;632.0;4.0;0.0;1947.0;E;3358.0;90.0;;2020-06-21 00:00:00;231;https://www.boliga.dk/bolig/1675444;https://maps.google.com/?q=54.988129,9.870499
1674576;Valbyvej 31C; 2630 Taastrup;2630;3995000.0;181.0;705.0;5.0;0.0;1958.0;C;3606.0;0.0;;2020-06-18 00:00:00;234;https://www.boliga.dk/bolig/1674576;https://maps.google.com/?q=55.646982,12.304079
1673643;Skyttevej 20; 4000 Roskilde;4000;3995000.0;103.0;700.0;3.0;0.0;1954.0;E;3935.0;76.0;;2020-06-17 00:00:00;235;https://www.boliga.dk/bolig/1673643;https://maps.google.com/?q=57.402621,9.739652
1674026;Kulsviertoften 1; 2800 Kongens Lyngby;2800;5800000.0;135.0;537.0;4.0;0.0;1964.0;E;4751.0;43.0;2.47;2020-06-17 00:00:00;235;https://www.boliga.dk/bolig/1674026;https://maps.google.com/?q=55.789134,12.516821
1673648;Lundbjerggård 2; 4000 Roskilde;4000;5995000.0;182.0;737.0;5.0;0.0;2019.0;A15;5081.0;0.0;;2020-06-17 00:00:00;235;https://www.boliga.dk/bolig/1673648;https://maps.google.com/?q=55.627936,12.133023
1673634;Gammel Holtevej 137; Høje Sandbjerg;2840;8695000.0;262.0;1498.0;8.0;0.0;1999.0;C;8597.0;44.0;;2020-06-17 00:00:00;235;https://www.boliga.dk/bolig/1673634;https://maps.google.com/?q=55.841348,12.500535
1673434;Skyttehaven 7; Trørød;2950;19500000.0;250.0;29292.0;6.0;0.0;1917.0;C;11143.0;94.0;;2020-06-17 00:00:00;235;https://www.boliga.dk/bolig/1673434;https://maps.google.com/?q=55.849279,12.524991
1673222;Rungsted Strandvej 307; 2970 Hørsholm;2970;5490000.0;139.0;595.0;2.0;0.0;1971.0;A10;5715.0;0.0;;2020-06-16 00:00:00;236;https://www.boliga.dk/bolig/1673222;https://maps.google.com/?q=55.910232,12.523135
1672798;Haremosen 24; 2880 Bagsværd;2880;5795000.0;176.0;1265.0;6.0;0.0;1965.0;D;6419.0;100.0;;2020-06-16 00:00:00;236;https://www.boliga.dk/bolig/1672798;https://maps.google.com/?q=55.759398,12.429631
1672973;Stumpedyssevej 44; 2970 Hørsholm;2970;7245000.0;176.0;2262.0;6.0;0.0;1935.0;D;5442.0;70.0;;2020-06-16 00:00:00;236;https://www.boliga.dk/bolig/1672973;https://maps.google.com/?q=55.885606,12.407423
1673166;Hjortekærsvej 70  2800 Lyngby; 2800 Kongens Lyngby;2800;7500000.0;195.0;801.0;6.0;0.0;1954.0;D;6207.0;70.0;2.91;2020-06-16 00:00:00;236;https://www.boliga.dk/bolig/1673166;https://maps.google.com/?q=55.782631,12.541816
1671813;Niels Steensens Vej 25; 2820 Gentofte;2820;5995000.0;128.0;773.0;6.0;0.0;1962.0;D;4310.0;56.0;;2020-06-12 00:00:00;240;https://www.boliga.dk/bolig/1671813;https://maps.google.com/?q=55.755266,12.522948
1671405;Holmegårdsvej 14; 3400 Hillerød;3400;6795000.0;202.0;837.0;7.0;0.0;1931.0;E;4834.0;113.0;;2020-06-11 00:00:00;241;https://www.boliga.dk/bolig/1671405;https://maps.google.com/?q=56.119074,10.162368
1671229;Henningsens Alle 52; 2900 Hellerup;2900;15345000.0;360.0;1676.0;8.0;0.0;1916.0;E;12573.0;43.0;;2020-06-11 00:00:00;241;https://www.boliga.dk/bolig/1671229;https://maps.google.com/?q=55.740278,12.559532
1670557;Sømarksvej 2; 2900 Hellerup;2900;9995000.0;280.0;902.0;10.0;0.0;1935.0;C;6973.0;176.0;;2020-06-09 00:00:00;243;https://www.boliga.dk/bolig/1670557;https://maps.google.com/?q=55.724599,12.555203
1668308;Lillievej 7; 2600 Glostrup;2600;3392500.0;124.0;980.0;5.0;0.0;1930.0;F;3858.0;0.0;;2020-06-03 00:00:00;249;https://www.boliga.dk/bolig/1668308;https://maps.google.com/?q=55.662887,12.412689
1668027;Tvedvangen 266B; 2730 Herlev;2730;3099000.0;160.0;702.0;5.0;0.0;1958.0;C;5059.0;0.0;;2020-06-02 00:00:00;250;https://www.boliga.dk/bolig/1668027;https://maps.google.com/?q=55.740986,12.414954
1666429;Bindesbøllsvej 11; Charlottenlund;2920;11850000.0;200.0;800.0;7.0;0.0;1953.0;D;9204.0;54.0;;2020-05-28 00:00:00;255;https://www.boliga.dk/bolig/1666429;https://maps.google.com/?q=55.767995,12.571083
1665981;Bistrup Byvej 3; 3460 Birkerød;3460;6350000.0;183.0;1330.0;6.0;0.0;1877.0;E;6745.0;0.0;1.57;2020-05-27 00:00:00;256;https://www.boliga.dk/bolig/1665981;https://maps.google.com/?q=55.826656,12.427005
1665996;Hyldeageren 16; Trørød;2950;8300000.0;197.0;1244.0;5.0;0.0;1968.0;D;7741.0;0.0;;2020-05-27 00:00:00;256;https://www.boliga.dk/bolig/1665996;https://maps.google.com/?q=55.842239,12.545195
1665452;Pederstrupvej 59B; 2750 Ballerup;2750;5249000.0;141.0;610.0;6.0;0.0;1998.0;C;4087.0;0.0;;2020-05-26 00:00:00;257;https://www.boliga.dk/bolig/1665452;https://maps.google.com/?q=55.733048,12.339004
1664433;Poul Hansens Vænge 19; Stærkende;2640;3695000.0;208.0;872.0;6.0;0.0;1980.0;D;3605.0;0.0;;2020-05-21 00:00:00;262;https://www.boliga.dk/bolig/1664433;https://maps.google.com/?q=55.613791,12.190367
1663973;Trongårdsvej 53; 2800 Kongens Lyngby;2800;12500000.0;352.0;1531.0;8.0;0.0;1962.0;C;11137.0;0.0;2.2;2020-05-20 00:00:00;263;https://www.boliga.dk/bolig/1663973;https://maps.google.com/?q=55.777103,12.534402
1663124;Ravnehusvej 43; 3500 Værløse;3500;8995000.0;194.0;1149.0;5.0;0.0;1972.0;E;6656.0;45.0;2.39;2020-05-18 00:00:00;265;https://www.boliga.dk/bolig/1663124;https://maps.google.com/?q=55.762381,12.385665
1660667;Sandbjergvej 48; 2950 Vedbæk;2950;9750000.0;194.0;1580.0;5.0;0.0;1971.0;E;8558.0;230.0;;2020-05-11 00:00:00;272;https://www.boliga.dk/bolig/1660667;https://maps.google.com/?q=55.855727,12.537119
1660250;Hanebjergvej 3; 3400 Hillerød;3400;7995000.0;250.0;32233.0;6.0;0.0;1993.0;C;4504.0;0.0;;2020-05-08 00:00:00;275;https://www.boliga.dk/bolig/1660250;https://maps.google.com/?q=55.075976,11.813315
1657530;Flintebjergvej 22; 2640 Hedehusene;2640;4690000.0;166.0;807.0;5.0;0.0;2019.0;A20;6610.0;0.0;;2020-04-30 00:00:00;283;https://www.boliga.dk/bolig/1657530;https://maps.google.com/?q=55.62612,12.186789
1655124;Johan Mantzius Vej 43; 3460 Birkerød;3460;6695000.0;162.0;974.0;5.0;0.0;2009.0;B;5531.0;0.0;0.65;2020-04-22 00:00:00;291;https://www.boliga.dk/bolig/1655124;https://maps.google.com/?q=55.846357,12.425168
1654879;Enighedsvej 23; 2600 Glostrup;2600;4595000.0;146.0;800.0;5.0;0.0;1924.0;D;3766.0;57.0;;2020-04-21 00:00:00;292;https://www.boliga.dk/bolig/1654879;https://maps.google.com/?q=55.274173,10.31462
1652975;Høveltsvangsvej 90; 3450 Allerød;3450;6595000.0;196.0;6477.0;1.0;0.0;1971.0;-;2287.0;0.0;2,81;2020-04-10;303;https://www.boliga.dk/bolig/1652975;https://maps.google.com/?q=55.848495,12.341957
1651824;Ordrupvej 5; 2920 Charlottenlund;2920;8995000.0;207.0;786.0;5.0;0.0;1926.0;D;6960.0;65.0;;2020-04-08 00:00:00;305;https://www.boliga.dk/bolig/1651824;https://maps.google.com/?q=56.139647,10.192967
1647546;Gammel Holtevej 90B; 2840 Holte;2840;5845000.0;147.0;1220.0;5.0;0.0;1975.0;B;6801.0;141.0;;2020-03-25 00:00:00;319;https://www.boliga.dk/bolig/1647546;https://maps.google.com/?q=55.836162,12.505074
1646971;Hyttebakken 3; 3400 Hillerød;3400;3395000.0;173.0;898.0;8.0;0.0;1966.0;E;4230.0;105.0;;2020-03-22 00:00:00;322;https://www.boliga.dk/bolig/1646971;https://maps.google.com/?q=67.2976013,14.4380097
1643225;Rybjerg Alle 80; 2860 Søborg;2860;4495000.0;181.0;823.0;6.0;0.0;1941.0;B;4269.0;0.0;;2020-03-10 00:00:00;334;https://www.boliga.dk/bolig/1643225;https://maps.google.com/?q=55.727292,12.459475
1642660;Søgårdsvej 14; 2820 Gentofte;2820;12900000.0;366.0;890.0;8.0;0.0;1970.0;C;10783.0;0.0;;2020-03-07 00:00:00;337;https://www.boliga.dk/bolig/1642660;https://maps.google.com/?q=55.60109,11.59298
1640639;Brødeskovparken 18; 3400 Hillerød;3400;3750000.0;160.0;506.0;5.0;0.0;2000.0;C;3059.0;0.0;;2020-03-03 00:00:00;341;https://www.boliga.dk/bolig/1640639;https://maps.google.com/?q=55.888551,12.285306
1640040;Lundtoftevej 210; 2800 Kongens Lyngby;2800;3995000.0;167.0;612.0;6.0;0.0;1904.0;F;4143.0;64.0;3.48;2020-02-29 00:00:00;344;https://www.boliga.dk/bolig/1640040;https://maps.google.com/?q=55.797043,12.524849
1638822;Søvangen 1; 3450 Allerød;3450;3100000.0;102.0;293.0;3.0;0.0;1988.0;C;3225.0;0.0;188,82;2020-02-26;347;https://www.boliga.dk/bolig/1638822;https://maps.google.com/?q=56.644684,9.644723
1638450;Tryggehvileparken 9; 2920 Charlottenlund;2920;9999000.0;183.0;351.0;6.0;0.0;1999.0;B;8856.0;85.0;;2020-02-25 00:00:00;348;https://www.boliga.dk/bolig/1638450;https://maps.google.com/?q=55.769199,12.557821
1638046;Tuevænget 2; Veddelev;4000;5995000.0;177.0;718.0;7.0;0.0;1972.0;C;4818.0;0.0;;2020-02-22 00:00:00;351;https://www.boliga.dk/bolig/1638046;https://maps.google.com/?q=55.67902,12.075885
1634296;Sandbjergvej 21; 2970 Hørsholm;2970;5000000.0;127.0;18279.0;6.0;0.0;1918.0;C;6226.0;8.0;;2020-02-08 00:00:00;365;https://www.boliga.dk/bolig/1634296;https://maps.google.com/?q=55.130513,9.067832
1633710;Breeltehøj 16; 2970 Hørsholm;2970;5945000.0;174.0;1081.0;5.0;0.0;1999.0;C;5093.0;0.0;;2020-02-07 00:00:00;366;https://www.boliga.dk/bolig/1633710;https://maps.google.com/?q=55.894461,12.485168
1633416;Rønnebærtoften 6; 2950 Vedbæk;2950;14495000.0;266.0;2084.0;9.0;0.0;1916.0;E;13276.0;101.0;;2020-02-06 00:00:00;367;https://www.boliga.dk/bolig/1633416;https://maps.google.com/?q=55.838766,12.548491
1633048;Sandbjergvej 7; 2970 Hørsholm;2970;4950000.0;180.0;3428.0;8.0;0.0;1900.0;E;5786.0;35.0;;2020-02-05 00:00:00;368;https://www.boliga.dk/bolig/1633048;https://maps.google.com/?q=55.264194,11.363029
1631890;Strandvejen 196; 2920 Charlottenlund;2920;35000000.0;437.0;1713.0;13.0;0.0;1880.0;E;22336.0;80.0;;2020-01-31 00:00:00;373;https://www.boliga.dk/bolig/1631890;https://maps.google.com/?q=55.756465,12.59518
1627234;Uggeløse Bygade 42B; 3540 Lynge;3540;1785000.0;197.0;1222.0;5.0;0.0;1922.0;C;3191.0;50.0;;2020-01-16 00:00:00;388;https://www.boliga.dk/bolig/1627234;https://maps.google.com/?q=55.835873,12.267821
1626994;Gevninge Bygade 44A; Gevninge;4000;1950000.0;93.0;167.0;4.0;0.0;1680.0;D;2118.0;0.0;;2020-01-15 00:00:00;389;https://www.boliga.dk/bolig/1626994;https://maps.google.com/?q=55.646005,11.960792
1624499;Bakkesvinget 6; 3400 Hillerød;3400;4400000.0;299.0;2275.0;7.0;0.0;1897.0;D;4465.0;0.0;;2020-01-05 00:00:00;399;https://www.boliga.dk/bolig/1624499;https://maps.google.com/?q=56.439258,9.009556
1620436;Kollerødvej 51; 3450 Allerød;3450;13500000.0;501.0;4059.0;9.0;0.0;1823.0;D;15535.0;0.0;0,99;2019-12-10;425;https://www.boliga.dk/bolig/1620436;https://maps.google.com/?q=55.867812,12.343593
1615815;Gundsølillevej 33; Ågerup;4000;2295000.0;112.0;807.0;4.0;0.0;1966.0;D;3108.0;0.0;;2019-11-20 00:00:00;445;https://www.boliga.dk/bolig/1615815;https://maps.google.com/?q=55.696782,12.159889
1612567;Furesøhave 4A; 3460 Birkerød;3460;9295000.0;183.0;826.0;6.0;0.0;1985.0;C;10072.0;114.0;2.63;2019-11-08 00:00:00;457;https://www.boliga.dk/bolig/1612567;https://maps.google.com/?q=55.817039,12.427624
1610773;Virumvej 118; 2830 Virum;2830;3650000.0;133.0;439.0;1.0;0.0;1888.0;-;3969.0;0.0;1.05;2019-11-01 00:00:00;464;https://www.boliga.dk/bolig/1610773;https://maps.google.com/?q=55.789041,12.460678
1608565;Grønnegadevej 2; 2970 Hørsholm;2970;4995000.0;136.0;2210.0;5.0;0.0;1890.0;C;5121.0;14.0;;2019-10-25 00:00:00;471;https://www.boliga.dk/bolig/1608565;https://maps.google.com/?q=55.878361,12.476753
1602973;Stationsvej 28; 2640 Hedehusene;2640;3795000.0;227.0;836.0;6.0;0.0;1958.0;D;3805.0;95.0;;2019-10-07 00:00:00;489;https://www.boliga.dk/bolig/1602973;https://maps.google.com/?q=55.257744,11.843802
1601030;Grønnegade 32; 2970 Hørsholm;2970;3900000.0;125.0;4871.0;4.0;0.0;1870.0;G;4575.0;0.0;;2019-10-01 00:00:00;495;https://www.boliga.dk/bolig/1601030;https://maps.google.com/?q=55.076429,10.419889
1591448;Rudesøvej 11; 2840 Holte;2840;12400000.0;240.0;2057.0;6.0;0.0;1957.0;C;11020.0;32.0;;2019-09-02 00:00:00;524;https://www.boliga.dk/bolig/1591448;https://maps.google.com/?q=55.824328,12.468542
1585484;Rødhøjgårdsvej 26; 2630 Taastrup;2630;4495000.0;242.0;1136.0;7.0;0.0;1973.0;D;5265.0;73.0;;2019-08-15 00:00:00;542;https://www.boliga.dk/bolig/1585484;https://maps.google.com/?q=55.644761,12.324032
1584288;Byledet 1; 2820 Gentofte;2820;8995000.0;279.0;1260.0;8.0;0.0;1934.0;E;5078.0;108.0;;2019-08-10 00:00:00;547;https://www.boliga.dk/bolig/1584288;https://maps.google.com/?q=55.748199,12.527468
1573901;Ludvig Finds Vej 8; 2640 Hedehusene;2640;3750000.0;167.0;1900.0;4.0;0.0;1853.0;D;4635.0;0.0;;2019-07-03 00:00:00;585;https://www.boliga.dk/bolig/1573901;https://maps.google.com/?q=55.65241,12.219463
1572772;Kollerød Bygade 23; Kollerød;3450;14950000.0;250.0;147974.0;10.0;0.0;1996.0;A10;4544.0;0.0;3,97;2019-06-29;589;https://www.boliga.dk/bolig/1572772;https://maps.google.com/?q=55.864651,12.295217
1560561;Vejdammen 79; 2840 Holte;2840;4695000.0;173.0;1000.0;5.0;0.0;1977.0;C;6149.0;0.0;;2019-05-24 00:00:00;625;https://www.boliga.dk/bolig/1560561;https://maps.google.com/?q=55.843239,12.508395
1517790;Vieholmen 1A; 2740 Skovlunde;2740;3195000.0;170.0;552.0;5.0;0.0;1986.0;D;3936.0;0.0;;2019-01-25 00:00:00;744;https://www.boliga.dk/bolig/1517790;https://maps.google.com/?q=55.726951,12.403429
1511475;Skovvejen 21  3450 Allerød; 3450 Allerød;3450;5245000.0;173.0;681.0;4.0;0.0;2019.0;-;7732.0;0.0;1,19;2018-12-27;773;https://www.boliga.dk/bolig/1511475;https://maps.google.com/?q=55.871444,12.376179
1485565;Enhøjsvej 22; 3450 Allerød;3450;4495000.0;219.0;1182.0;7.0;0.0;1949.0;D;5315.0;102.0;2,5;2018-09-24;867;https://www.boliga.dk/bolig/1485565;https://maps.google.com/?q=55.852541,12.338201
1354680;Nybrovej 395; 2800 Kongens Lyngby;2800;60000000.0;614.0;12013.0;16.0;0.0;1801.0;-;35739.0;212.0;1.0;2017-08-11 00:00:00;1276;https://www.boliga.dk/bolig/1354680;https://maps.google.com/?q=55.7657204,12.4877444
